,SC-0-px,SC-0-py,SC-0-pz,SC-0-vx,SC-0-vy,SC-0-vz,SC-1-px,SC-1-py,SC-1-pz,SC-1-vx,SC-1-vy,SC-1-vz,SC-2-px,SC-2-py,SC-2-pz,SC-2-vx,SC-2-vy,SC-2-vz,SC-3-px,SC-3-py,SC-3-pz,SC-3-vx,SC-3-vy,SC-3-vz,SC-4-px,SC-4-py,SC-4-pz,SC-4-vx,SC-4-vy,SC-4-vz,SC-5-px,SC-5-py,SC-5-pz,SC-5-vx,SC-5-vy,SC-5-vz,SC-6-px,SC-6-py,SC-6-pz,SC-6-vx,SC-6-vy,SC-6-vz,SC-7-px,SC-7-py,SC-7-pz,SC-7-vx,SC-7-vy,SC-7-vz,SC-8-px,SC-8-py,SC-8-pz,SC-8-vx,SC-8-vy,SC-8-vz,SC-9-px,SC-9-py,SC-9-pz,SC-9-vx,SC-9-vy,SC-9-vz
36.0,885.6689,330.0833,406.2055,-0.28475759999999994,-1.961585,0.2706708,269.0511,853.7628,247.9692,0.2941057,-0.5970147,0.79996,-488.6298,943.3742,149.6418,-0.2518665,1.079748,-0.8015281999999999,578.3193,738.5723,5.3708919999999996,-1.282316,-1.2832299999999999,-0.03625402,-309.3822,772.1075,325.1992,-0.4562959,0.6830301,-0.1745315,-749.7619,-520.3603,26.51523,0.05833434,1.6618080000000002,0.04562171,-56.96976,623.4836,-423.5675,0.23299479999999997,0.1253016,0.20470929999999998,-890.4116,-739.3249,465.334,-0.163748,1.973486,0.39898449999999996,-449.3304,882.0613,349.3767,-0.5924010999999999,0.9924704,0.4786095,250.4409,-795.0691,-637.1657,0.07853111,-0.5520232,0.8705204
37.0,885.3776,328.1223,406.4759,-0.2979381,-1.960941,0.27016640000000003,269.339,853.1655,248.769,0.2816761,-0.5976544,0.7996494000000001,-488.8875,944.4543,148.8401,-0.2633737,1.080314,-0.801717,577.0305,737.2906,5.334635,-1.295126,-1.2803790000000002,-0.03626602,-309.8443,772.7911,325.0245,-0.4680215999999999,0.6840493000000001,-0.1749364,-749.7091,-518.6984,26.56083,0.04715086,1.661686,0.04558369,-56.74278,623.6086,-423.3626,0.2209632,0.12479589999999999,0.2052241,-890.5809,-737.3509,465.7327,-0.17475970000000002,1.973856,0.398407,-449.9286,883.0545,349.8551,-0.6039568000000001,0.9937904000000001,0.4781745,250.5132,-795.6212,-636.2948,0.06612936,-0.5521858000000001,0.8712970999999999
38.0,885.0731,326.1619,406.7457,-0.311118,-1.9602680000000001,0.2696615,269.6145,852.5676,249.5685,0.2692463,-0.5982666999999999,0.7993376999999999,-489.1566,945.535,148.0382,-0.27488049999999997,1.080906,-0.8019050999999999,575.729,736.0118,5.298366000000001,-1.307933,-1.2775,-0.03627817,-310.3182,773.4757,324.8493,-0.47974659999999997,0.6850944,-0.17534129999999998,-749.6676,-517.0365,26.6064,0.03596742,1.661589,0.04554542,-56.527840000000005,623.7332,-423.1571,0.2089314,0.1243168,0.20573850000000002,-890.7611,-735.3766,466.1309,-0.1857711,1.9742490000000001,0.3978288,-450.5383,884.049,350.3331,-0.6155116,0.995136,0.47773869999999996,250.5731,-796.1734,-635.4232,0.05372763,-0.5523210999999999,0.8720726000000001
39.0,884.7554,324.2023,407.0151,-0.3242975,-1.9595669999999998,0.26915609999999995,269.8775,851.969,250.3676,0.25681620000000005,-0.5988515,0.7990248000000001,-489.4372,946.6163,147.2362,-0.2863868,1.081523,-0.8020924,574.4147,734.7358,5.262085,-1.3207389999999999,-1.274593,-0.03629047,-310.8038,774.1613,324.6738,-0.491471,0.6861654,-0.17574620000000002,-749.6372,-515.3748,26.65193,0.02478404,1.661517,0.04550691,-56.32492,623.8573,-422.9511,0.19689949999999998,0.12386420000000001,0.2062524,-890.9524,-733.4019,466.5285,-0.19678210000000002,1.974668,0.39724990000000004,-451.1596,885.0449,350.8106,-0.6270656,0.9965071,0.4773022,250.6206,-796.7257,-634.5508,0.04132594,-0.552429,0.8728469000000001
40.0,884.4245,322.2433,407.284,-0.3374764,-1.9588349999999999,0.26865009999999995,270.1281,851.3699,251.1665,0.24438600000000002,-0.5994089,0.7987108,-489.7294,947.6982,146.4339,-0.2978927,1.082165,-0.8022788000000001,573.0875,733.4628,5.225791,-1.333543,-1.271657,-0.03630292,-311.3011,774.8481,324.4978,-0.5031945999999999,0.6872623000000001,-0.176151,-749.618,-513.7131,26.697429999999997,0.01360072,1.66147,0.04546815,-56.13404,623.981,-422.7446,0.1848674,0.1234383,0.2067659,-891.1547,-731.4267,466.9255,-0.2077928,1.97511,0.3966703,-451.7925,886.0422,351.2877,-0.6386187,0.9979037000000001,0.47686480000000003,250.6558,-797.2782,-633.6776,0.02892429,-0.5525095,0.8736198000000001
41.0,884.0804,320.2851,407.5524,-0.35065490000000005,-1.958075,0.2681436,270.3663,850.7703,251.965,0.2319556,-0.5999388000000001,0.7983955,-490.033,948.7808,145.6315,-0.30939809999999995,1.082832,-0.8024645,571.7476,732.1927,5.1894849999999995,-1.3463450000000001,-1.268694,-0.03631551,-311.8102,775.5359,324.3214,-0.5149175,0.6883851,-0.1765558,-749.61,-512.0515,26.74288,0.0024174879999999998,1.6614470000000001,0.04542914,-55.95519,624.1042,-422.5376,0.17283520000000002,0.12303889999999999,0.2072789,-891.368,-729.4511,467.3219,-0.2188032,1.9755770000000001,0.3960901,-452.4369,887.0409,351.7644,-0.6501709,0.9993257999999999,0.4764267,250.6785,-797.8306,-632.8036,0.01652271,-0.5525626,0.8743915000000001
42.0,883.7232,318.3277,407.8202,-0.3638329,-1.957286,0.2676366,270.592,850.1701,252.7632,0.21952489999999997,-0.6004413000000001,0.7980791,-490.3481,949.8641,144.8289,-0.320903,1.083526,-0.8026494000000001,570.3949,730.9256,5.153166000000001,-1.359146,-1.265702,-0.03632825,-312.331,776.2249,324.1447,-0.5266397,0.6895338000000001,-0.1769606,-749.6132,-510.3899,26.788290000000003,-0.008765649,1.6614490000000002,0.04538988,-55.78836999999999,624.2271,-422.33,0.16080279999999997,0.1226661,0.2077915,-891.5923,-727.475,467.7178,-0.2298131,1.976068,0.3955091,-453.0928,888.041,352.2407,-0.6617221999999999,1.000773,0.47598789999999996,250.6888,-798.3832,-631.9288,0.004121212,-0.5525883,0.8751620000000001
43.0,883.3527,316.3711,408.0876,-0.3770102,-1.9564669999999997,0.26712909999999995,270.8053,849.5695,253.5611,0.20709410000000003,-0.6009163000000001,0.7977615,-490.6748,950.948,144.0261,-0.33240749999999997,1.084244,-0.8028335,569.0293,729.6615,5.116834,-1.371945,-1.262681,-0.03634114,-312.8635,776.9151,323.9675,-0.5383611999999999,0.6907083,-0.1773654,-749.6275,-508.7282,26.83367,-0.01994867,1.6614759999999997,0.04535037,-55.63358,624.3496,-422.122,0.1487704,0.1223198,0.2083036,-891.8276,-725.4984,468.1131,-0.2408228,1.9765840000000001,0.3949275,-453.7603,889.0426,352.7165,-0.6732727,1.0022469999999999,0.4755482,250.6867,-798.9357,-631.0533,-0.008280194,-0.5525866,0.8759311
44.0,882.9691,314.4153,408.3544,-0.39018709999999995,-1.9556200000000001,0.266621,271.0062,848.9683,254.3587,0.1946632,-0.6013638000000001,0.7974428000000001,-491.013,952.0327,143.2231,-0.3439114,1.0849879999999998,-0.8030168000000001,567.651,728.4005,5.08049,-1.384742,-1.259633,-0.03635418,-313.4077,777.6064,323.7899,-0.5500819,0.6919088000000001,-0.17777010000000001,-749.653,-507.0666,26.879,-0.03113157,1.661527,0.04531061,-55.49083,624.4717,-421.9134,0.1367379,0.12200019999999999,0.20881529999999998,-892.0739,-723.5213,468.5078,-0.251832,1.977124,0.3943452,-454.4394,890.0457,353.1918,-0.6848221999999999,1.003745,0.47510779999999997,250.6723,-799.4882,-630.177,-0.02068149,-0.5525576,0.876699
45.0,882.5724,312.4604,408.6207,-0.4033633,-1.9547430000000001,0.2661125,271.1946,848.3668,255.1559,0.1822321,-0.6017839,0.7971228,-491.3626,953.1182,142.42,-0.3554148,1.0857569999999999,-0.8031994,566.2598,727.1425,5.044132,-1.397537,-1.256556,-0.03636737,-313.9636,778.299,323.6119,-0.5618018,0.6931352,-0.1781748,-749.6898,-505.4048,26.9243,-0.04231434,1.661603,0.0452706,-55.3601,624.5936,-421.7043,0.12470539999999998,0.12170710000000001,0.2093265,-892.3313,-721.5436,468.9019,-0.2628408,1.9776880000000001,0.3937623,-455.13,891.0502,353.6667,-0.6963706999999999,1.005269,0.4746666,250.6454,-800.0407,-629.3,-0.03308266,-0.5525011,0.8774656999999999
46.0,882.1624,310.5064,408.8866,-0.41653900000000005,-1.9538380000000002,0.2656034,271.3707,847.7648,255.9528,0.1698009,-0.6021765,0.7968017,-491.7238,954.2044,141.6166,-0.3669177,1.086552,-0.8033811,564.8559,725.8876,5.007761,-1.4103299999999999,-1.253451,-0.03638071,-314.5313,778.9928,323.4336,-0.5735209,0.6943874,-0.1785795,-749.7377,-503.743,26.969559999999998,-0.05349694,1.661704,0.04523034,-55.241409999999995,624.7152,-421.4948,0.11267269999999999,0.1214406,0.2098373,-892.5996,-719.5653,469.2954,-0.2738491,1.978276,0.39317859999999993,-455.8321,892.0564,354.1412,-0.7079184000000001,1.0068190000000001,0.4742246,250.6061,-800.5931,-628.4222,-0.04548368,-0.5524171999999999,0.878231
47.0,881.7393,308.5533,409.1519,-0.4297141,-1.9529029999999998,0.2650938,271.5342,847.1625,256.7494,0.15736960000000003,-0.6025416,0.7964795,-492.0965,955.2914,140.8131,-0.3784201,1.087372,-0.803562,563.4392,724.6358,4.971376,-1.423122,-1.250317,-0.0363942,-315.1107,779.6879,323.2548,-0.5852393,0.6956656,-0.1789842,-749.7968,-502.081,27.014770000000002,-0.06467938,1.661829,0.04518983,-55.13476,624.8365,-421.2847,0.10064010000000001,0.12120070000000001,0.21034770000000003,-892.879,-717.5865,469.6883,-0.2848571,1.978889,0.39259429999999995,-456.5458,893.064,354.6153,-0.7194649999999999,1.008394,0.47378180000000003,250.5544,-801.1454,-627.5436,-0.05788455,-0.5523059,0.8789950999999999
48.0,881.303,306.6011,409.4167,-0.4428885,-1.9519389999999999,0.2645836,271.6854,846.5598,257.5457,0.14493820000000002,-0.6028793,0.7961560000000001,-492.4806,956.3793,140.0094,-0.3899218,1.0882180000000001,-0.8037422,562.0097,723.3872,4.934978,-1.435912,-1.247156,-0.03640784,-315.7018,780.3842,323.0756,-0.5969568000000001,0.6969696,-0.1793888,-749.867,-500.419,27.05994,-0.07586164,1.661979,0.04514907,-55.040130000000005,624.9576,-421.0741,0.08860742,0.12098740000000001,0.21085749999999998,-893.1693,-715.607,470.0807,-0.2958646,1.979526,0.3920093,-457.271,894.0733,355.0888,-0.7310107,1.009995,0.4733383,250.4903,-801.6976,-626.6642,-0.07028524,-0.5521673,0.879758
49.0,880.8535,304.6499,409.681,-0.4560623,-1.9509459999999998,0.264073,271.8241,845.9568,258.3417,0.1325067,-0.6031895,0.7958314000000001,-492.8763,957.468,139.2055,-0.401423,1.089089,-0.8039215000000001,560.5673,722.1417,4.898566000000001,-1.4487,-1.243966,-0.03642163,-316.3046,781.0819,322.896,-0.6086735,0.6982995,-0.1797934,-749.9485,-498.7567,27.105079999999997,-0.0870437,1.6621540000000001,0.04510806,-54.95754,625.0785,-420.8629,0.07657475,0.12080070000000001,0.211367,-893.4707,-713.6269,470.4724,-0.30687159999999997,1.980188,0.3914236,-458.0078,895.0842,355.562,-0.7425554,1.0116209999999999,0.47289390000000003,250.4138,-802.2497,-625.7841,-0.08268574,-0.5520012,0.8805195
50.0,880.3909,302.6998,409.9447,-0.4692354,-1.9499240000000002,0.2635618,271.9504,845.3535,259.1373,0.12007519999999999,-0.6034723000000001,0.7955055999999999,-493.2835,958.5576,138.4014,-0.4129236,1.089985,-0.8041001,559.1123,720.8994,4.862141,-1.461486,-1.240748,-0.03643557,-316.9191,781.7809,322.716,-0.6203893,0.6996553000000001,-0.180198,-750.0411,-497.0943,27.150170000000003,-0.09822555,1.662354,0.0450668,-54.88698,625.1993,-420.6513,0.06454209,0.1206405,0.2118759,-893.7831,-711.6461,470.8636,-0.3178782,1.9808729999999999,0.3908373,-458.7561,896.0967,356.0347,-0.7540991,1.0132729999999999,0.4724488,250.3249,-802.8015,-624.9033,-0.09508604,-0.5518076999999999,0.8812798000000001
51.0,879.915,300.7506,410.208,-0.48240779999999994,-1.9488720000000002,0.26305009999999995,272.0643,844.7499,259.9326,0.1076437,-0.6037275,0.7951786999999999,-493.7021,959.6482,137.5972,-0.4244236,1.090907,-0.8042779,557.6444,719.6604,4.8257010000000005,-1.47427,-1.237501,-0.03644966,-317.5454,782.4813,322.5356,-0.6321043000000001,0.701037,-0.1806026,-750.1449,-495.4316,27.195220000000003,-0.10940719999999998,1.662578,0.04502528,-54.82846,625.3199,-420.4392,0.05250945,0.12050699999999999,0.2123844,-894.1065,-709.6646,471.2542,-0.3288842,1.981584,0.3902503,-459.516,897.1109,356.507,-0.7656417,1.01495,0.47200299999999995,250.2237,-803.3532,-624.0216,-0.10748610000000001,-0.5515868,0.8820388000000001
52.0,879.4261,298.8025,410.4708,-0.49557959999999995,-1.9477919999999997,0.26253790000000005,272.1657,844.1461,260.7276,0.09521207,-0.6039553000000001,0.7948505,-494.1323,960.7396,136.7927,-0.43592299999999995,1.091854,-0.8044549,556.1637,718.4246,4.7892470000000005,-1.487052,-1.234227,-0.03646391,-318.1833,783.1831,322.3548,-0.6438184,0.7024446,-0.1810072,-750.2599,-493.7688,27.24023,-0.12058859999999999,1.662827,0.04498351,-54.78196,625.4403,-420.2266,0.04047685,0.1204,0.2128925,-894.4409,-707.6824,471.6442,-0.33988979999999996,1.982318,0.38966259999999997,-460.2874,898.1268,356.9788,-0.7771833,1.016653,0.4715563,250.11,-803.9046,-623.1393,-0.11988599999999999,-0.5513385999999999,0.8827965
53.0,878.9239,296.8556,410.733,-0.5087505999999999,-1.9466830000000002,0.2620252,272.2547,843.5421,261.5223,0.08278047,-0.6041557,0.7945211999999999,-494.574,961.832,135.9881,-0.44742170000000003,1.092827,-0.8046310999999999,554.6703,717.1922,4.752779,-1.499833,-1.230924,-0.03647831,-318.833,783.8863,322.1735,-0.6555316,0.7038781,-0.1814117,-750.3861,-492.1056,27.2852,-0.13176970000000002,1.663101,0.0449415,-54.7475,625.5607,-420.0134,0.02844431,0.12031960000000001,0.2134001,-894.7862,-705.6994,472.0336,-0.3508948,1.983077,0.38907420000000004,-461.0704,899.1444,357.4501,-0.7887239,1.018381,0.4711089,249.9839,-804.4557,-622.2561,-0.1322856,-0.5510629,0.8835529000000001
54.0,878.4086,294.9097,410.9948,-0.521921,-1.945544,0.2615119,272.3313,842.9379,262.3166,0.07034888,-0.6043284999999999,0.7941906999999999,-495.0272,962.9254,135.1834,-0.45891980000000004,1.093825,-0.8048065,553.164,715.963,4.716297,-1.5126110000000001,-1.227593,-0.03649286,-319.4944,784.5909,321.9919,-0.667244,0.7053374,-0.1818162,-750.5235,-490.4422,27.33012,-0.1429506,1.663399,0.04489922,-54.725080000000005,625.681,-419.7997,0.01641185,0.1202658,0.21390720000000002,-895.1426,-703.7156,472.4225,-0.3618993,1.98386,0.38848509999999997,-461.8649,900.1637,357.921,-0.8002634,1.020135,0.4706607,249.8454,-805.0066,-621.3722,-0.1446849,-0.5507598000000001,0.884308
55.0,877.88,292.965,411.256,-0.5350905,-1.9443759999999999,0.2609982,272.3954,842.3335,263.1106,0.0579173,-0.6044739,0.7938590999999999,-495.4918,964.0199,134.3784,-0.47041720000000004,1.094848,-0.8049811,551.645,714.7372,4.679799,-1.525388,-1.224233,-0.03650756,-320.1675,785.297,321.8099,-0.6789554,0.7068226,-0.1822206,-750.672,-488.7785,27.375009999999996,-0.15413120000000002,1.663723,0.0448567,-54.71468,625.8013,-419.5856,0.004379465999999999,0.1202386,0.21441390000000002,-895.51,-701.7311,472.8107,-0.3729033,1.9846669999999997,0.3878954,-462.6709,901.1848,358.3915,-0.8118018,1.021914,0.4702117,249.6945,-805.5571,-620.4876,-0.1570839,-0.5504294,0.8850619000000001
56.0,877.3384,291.0215,411.5167,-0.5482594,-1.94318,0.2604839,272.4471,841.729,263.9043,0.04548577,-0.6045918,0.7935263000000001,-495.968,965.1153,133.5733,-0.4819139,1.095897,-0.8051549,550.1133,713.5147,4.643287,-1.538162,-1.2208459999999999,-0.03652242,-320.8523,786.0046,321.6275,-0.6906658,0.7083337,-0.18262509999999998,-750.8317,-487.1144,27.41985,-0.1653115,1.6640700000000002,0.04481392,-54.716319999999996,625.9215,-419.3709,-0.0076528130000000005,0.12023800000000001,0.2149201,-895.8885,-699.7458,473.1984,-0.3839066,1.9854990000000001,0.387305,-463.4885,902.2077,358.8615,-0.8233391,1.023719,0.469762,249.5312,-806.1073,-619.6022,-0.16948270000000001,-0.5500715,0.8858145000000001
57.0,876.7835,289.0792,411.7769,-0.5614274,-1.9419540000000002,0.2599691,272.4864,841.1244,264.6976,0.03305429,-0.6046823,0.7931923000000001,-496.4557,966.2118,132.768,-0.49341,1.096971,-0.8053279999999999,548.5687,712.2957,4.6067599999999995,-1.550935,-1.21743,-0.03653743,-321.5488,786.7138,321.4446,-0.7023753,0.7098707,-0.1830295,-751.0026,-485.4499,27.464640000000003,-0.1764914,1.6644430000000001,0.04477088,-54.729980000000005,626.0418,-419.1557,-0.01968497,0.12026400000000001,0.2154259,-896.2779,-697.7596,473.5854,-0.39490949999999997,1.9863549999999999,0.3867139,-464.3176,903.2324,359.3311,-0.8348753000000001,1.025549,0.46931140000000005,249.3556,-806.6572,-618.716,-0.18188110000000002,-0.5496863000000001,0.8865658000000002
58.0,876.2155,287.1381,412.0366,-0.5745946999999999,-1.9406990000000002,0.2594538,272.5132,840.5197,265.4906,0.02062287,-0.6047453,0.7928571,-496.9548,967.3094,131.9625,-0.5049053,1.098071,-0.8055002,547.0114,711.0801,4.570218,-1.563706,-1.213986,-0.03655259,-322.2571,787.4245,321.2614,-0.7140839,0.7114335,-0.18343389999999998,-751.1847,-483.7851,27.5094,-0.1876711,1.66484,0.0447276,-54.75569,626.1621,-418.9401,-0.031717,0.12031649999999999,0.2159312,-896.6783,-695.7725,473.9719,-0.40591170000000004,1.9872349999999999,0.3861222,-465.1582,904.259,359.8002,-0.8464103999999999,1.027405,0.46886009999999995,249.1675,-807.2066,-617.8291,-0.1942792,-0.5492736999999999,0.8873158000000001
59.0,875.6343,285.1983,412.2957,-0.5877611,-1.9394150000000001,0.2589379,272.5276,839.915,266.2832,0.008191543,-0.6047809000000001,0.7925208,-497.4655,968.4081,131.1569,-0.5163999,1.0991959999999998,-0.8056717,545.4413,709.8679,4.533661,-1.576474,-1.2105139999999999,-0.03656791,-322.977,788.1367,321.0777,-0.7257915,0.7130221999999999,-0.18383829999999998,-751.378,-482.1199,27.554109999999998,-0.19885039999999998,1.6652619999999998,0.04468406,-54.79342,626.2824,-418.7239,-0.04374888,0.12039560000000002,0.21643600000000002,-897.0897,-693.7845,474.3578,-0.4169133,1.9881400000000002,0.3855297,-466.0104,905.2874,360.2689,-0.8579443999999999,1.0292860000000001,0.468408,248.967,-807.7556,-616.9414,-0.20667689999999997,-0.5488337,0.8880645
60.0,875.04,283.2598,412.5544,-0.6009267,-1.938102,0.2584216,272.5296,839.3102,267.0756,-0.004239687,-0.604789,0.7921833,-497.9876,969.508,130.3511,-0.5278938,1.100347,-0.8058424,543.8585,708.6593,4.497088,-1.589241,-1.207014,-0.03658339,-323.7086,788.8506,320.8937,-0.737498,0.7146366999999999,-0.1842426,-751.5824,-480.4542,27.598779999999998,-0.21002939999999998,1.665709,0.04464026,-54.843180000000004,626.4029,-418.5072,-0.0557806,0.12050129999999999,0.21694029999999997,-897.5121,-691.7956,474.7431,-0.4279143,1.989069,0.3849366,-466.8741,906.3177,360.7371,-0.8694771000000001,1.031193,0.46795519999999996,248.7541,-808.3042,-616.053,-0.2190743,-0.5483661999999999,0.888812
61.0,874.4325,281.3226,412.8125,-0.6140915,-1.9367599999999998,0.2579047,272.5191,838.7055,267.8675,-0.0166708,-0.6047696,0.7918446,-498.5213,970.609,129.5451,-0.5393869000000001,1.101522,-0.8060123,542.2628,707.4541,4.4605,-1.602005,-1.2034850000000001,-0.03659902,-324.452,789.5661,320.7092,-0.7492036,0.7162771,-0.184647,-751.798,-478.7881,27.6434,-0.221208,1.66618,0.04459621,-54.90498,626.5235,-418.29,-0.06781214,0.12063360000000001,0.2174442,-897.9455,-689.8058,475.1277,-0.4389147,1.9900220000000002,0.3843429,-467.7494,907.3499,361.2049,-0.8810087999999999,1.033125,0.46750159999999996,248.5288,-808.8522,-615.1639,-0.23147129999999996,-0.5478715000000001,0.8895581
62.0,873.8118,279.3868,413.0701,-0.6272554,-1.935388,0.2573873,272.4963,838.1007,268.6592,-0.02910179,-0.6047227,0.7915048000000001,-499.0664,971.7112,128.7389,-0.5508793000000001,1.102724,-0.8061814,540.6544,706.2525,4.423896,-1.614768,-1.199928,-0.0366148,-325.207,790.2833,320.5244,-0.7609081,0.7179434,-0.18505120000000003,-752.0248,-477.1215,27.68798,-0.23238620000000001,1.6666759999999998,0.0445519,-54.978809999999996,626.6442,-418.0723,-0.07984349,0.1207925,0.21794770000000002,-898.3899,-687.815,475.5118,-0.44991440000000005,1.9909990000000002,0.38374840000000005,-468.6361,908.3841,361.6722,-0.8925392,1.035082,0.46704709999999994,248.2912,-809.3998,-614.274,-0.24386799999999997,-0.5473493,0.8903030000000001
63.0,873.178,277.4524,413.3272,-0.6404185,-1.933988,0.25686939999999997,272.4609,837.4961,269.4505,-0.04153262,-0.6046484000000001,0.7911637,-499.623,972.8146,127.9326,-0.5623708000000001,1.10395,-0.8063497,539.0333,705.0544,4.387276,-1.627528,-1.196343,-0.03663075,-325.9738,791.0021,320.3391,-0.7726116,0.7196355999999999,-0.1854555,-752.2628,-475.4544,27.732509999999998,-0.2435641,1.667197,0.04450734,-55.06466999999999,626.7651,-417.8541,-0.09187463,0.120978,0.2184506,-898.8453,-685.8233,475.8953,-0.46091350000000003,1.992001,0.3831533,-469.5344,909.4203,362.139,-0.9040684000000001,1.037066,0.466592,248.0411,-809.9468,-613.3833,-0.25626420000000005,-0.5467996999999999,0.8910465
64.0,872.531,275.5194,413.5838,-0.6535806,-1.9325580000000002,0.256351,272.4132,836.8915,270.2414,-0.0539633,-0.6045465999999999,0.7908215000000001,-500.1911,973.9193,127.1261,-0.5738616,1.105202,-0.8065171999999999,537.3994,703.86,4.35064,-1.6402860000000001,-1.1927299999999998,-0.03664684,-326.7523,791.7226,320.1534,-0.7843141,0.7213536,-0.1858598,-752.512,-473.7867,27.777,-0.2547415,1.6677419999999998,0.04446252,-55.16256,626.8862,-417.6354,-0.10390550000000001,0.12119,0.21895309999999998,-899.3118,-683.8305,476.2782,-0.47191190000000005,1.993027,0.3825575,-470.4443,910.4584,362.6054,-0.9155964,1.039074,0.466136,247.7786,-810.4933,-612.4919,-0.26866,-0.5462227,0.8917888
